x_m,y_m,z_m,FOF,HF,Temperature_K,TempGrad_Kpm,Vx,Vy,Vz,Vmag,x_mm,y_mm,z_mm,power_W,kNN,cond_A,grad_valid,Q,Q_pos_flag,vorticity_mag,strain2,is_interface,is_heated,is_interface_heated,is_slice_near_symmetry,slice_y_threshold_m
0.00520455,1.36e-05,-9.55e-05,0.999984,0.0,1783.47,2290000.0,-0.00522945,0.000793403,0.00349277,0.00633846,5.204549999999999,0.013600000000000001,-0.0955,400,25,1.5961046158566863,1,-297.44982777757605,0,56.6019134533234,2196.787958843908,0,0,0,1,2e-05
0.00521973,0.000113136,0.00035,0.8650759999999998,0.0,2529.27,5510000.0,-0.0440878,-0.00464661,0.0417785,0.0609161,5.219729999999999,0.113136,0.35,400,25,1.9966689698357856,1,-151467.18620937015,0,315.6494198590613,352751.6505474213,1,0,0,0,2e-05
0.00523441,9.3e-05,-0.000165592,0.9999945,0.0,1575.4033333333334,1050000.0,-0.000812517,0.000113754,0.000812517,0.00115469,5.2344100000000005,0.093,-0.165592,400,25,1.526993730102445,1,-430.1613562513014,0,81.6265574622396,4191.770154070755,0,0,0,0,2e-05
0.00525,5e-05,-0.00015,0.999996,0.0,1588.46,1070000.0,-0.000948467,0.000113754,0.000834713,0.00126857,5.25,0.05,-0.15,400,25,1.6960510793836088,1,-482.669276103074,0,100.45623862928473,6011.0664919780465,0,0,0,0,2e-05
0.00525,0.00015,-0.00015,0.999995,0.0,1531.82,1110000.0,-0.000338284,5.690000000000001e-05,0.00039516099999999994,0.000523281,5.25,0.15,-0.15,400,25,1.7779480911232737,1,-687.3924843437057,0,86.94025571741993,5154.089000792596,0,0,0,0,2e-05
0.00525,0.00035,-5e-05,0.999973,0.0,1524.93,481458.0,-0.00022175,5.21e-05,0.000273877,0.000356229,5.25,0.35,-0.05,400,25,5.324972809368561,1,-2607.9186499590287,0,79.33438626227212,8362.809721723754,0,0,0,0,2e-05
0.00525,0.00045,5e-05,0.997727,0.0,1544.11,1050000.0,0.000393096,4.39e-05,-0.000349228,0.000527645,5.25,0.45,0.05,400,25,2.789292497636823,1,-25858.961047282282,0,114.59460068834125,58283.883348024756,0,0,0,0,2e-05
0.00528145,8.75e-05,0.00035,0.609818,0.0,2963.5,6950000.0,-0.0642244,-0.054388,-0.0158532,0.0856397,5.28145,0.0875,0.35,400,25,1.7451963206753993,1,-202968.5616013218,0,979.2164420516261,885369.5433947664,1,0,0,0,2e-05
0.00528203,5e-05,0.00035,0.609818,0.0,2963.5,6950000.0,-0.0642244,-0.054388000000000006,-0.0158532,0.0856397,5.28203,0.05,0.35,400,25,1.8094025221719607,1,-35386.977898860176,0,1124.4207519162258,702934.9694676455,1,0,0,0,2e-05
0.00529598,0.000414276,-2.21e-05,0.9999379999999999,0.0,1717.1500000000003,1580000.0,-0.000475608,6.82e-05,0.00226553,0.00231592,5.295979999999999,0.414276,-0.022099999999999998,400,25,4.126708782817697,1,-1864.5095031629244,0,249.04206191886385,34739.993308725454,0,0,0,0,2e-05
0.00529665,0.000216592,-0.000123294,0.999909,0.0,1771.4399999999998,2350000.0,-0.006546,0.000995816,0.00391082,0.00769001,5.29665,0.21659199999999998,-0.123294,400,25,4.841392693944982,1,-222.14563142254906,0,21.77304864798134,681.3240865587792,0,0,0,0,2e-05
0.00529771,0.00037836,0.000259758,0.748204,0.0,2181.05,3960000.0,0.0221394,0.00416216,0.044255899999999994,0.0496595,5.2977099999999995,0.37836000000000003,0.259758,400,25,4.773453547301734,1,-215948.76277363402,0,236.5771582974553,459881.90146131767,1,0,0,0,2e-05
0.00529879,1.52e-05,0.00029482,0.8699389999999999,0.0,3137.12,8040000.0,-0.0321052,-0.0192255,-0.0159082,0.0406625,5.29879,0.0152,0.29482,400,25,1.7352050870475162,1,-3626.079793554949,0,626.6217935188427,203579.59564349544,1,0,0,1,2e-05
0.00529912,0.00051435,9.54e-05,0.893961,0.0,1709.6,2070000.0,0.0264655,0.00505733,0.00391462,0.0272273,5.29912,0.51435,0.0954,400,25,1.8952723977652963,1,-67325.69917655617,0,90.41603889819542,138738.92839813232,1,0,0,0,2e-05
0.0052998,0.000299351,0.000297495,0.869511,0.0,2312.55,4510000.0,0.0134147,0.0205861,0.0373501,0.04470759999999999,5.2998,0.299351,0.297495,400,25,8.062925795235227,1,-763951.6335700596,0,883.508791528942,1918197.159494585,1,0,0,0,2e-05
0.0053,2.03e-10,0.0002,0.999996,0.0,2948.12,7380000.0,-0.0134909,0.000590331,-0.00533417,0.0145191,5.3,2.03e-07,0.2,400,25,3.4822700069415906,1,-3876.338554317881,0,302.8580891616995,53614.188193973736,0,0,0,1,2e-05
0.0053,2.06e-10,0.0002,0.999996,0.0,2948.12,7380000.0,-0.0134909,0.000590331,-0.00533417,0.0145191,5.3,2.0600000000000002e-07,0.2,400,25,3.482270186634832,1,-3876.3382084398327,0,302.85808107898737,53614.185054302914,0,0,0,1,2e-05
0.0053,3.58e-10,0.0001,0.999993,0.0,2474.08,5090000.0,-0.011684099999999998,0.00204021,0.00824683,0.0144462,5.3,3.58e-07,0.1,400,25,20.78055691321682,1,-224725.0640151071,0,220.93656297213687,473856.61045918474,0,0,0,1,2e-05
0.0053,3.61e-10,0.0001,0.999993,0.0,2474.08,5090000.0,-0.011684099999999998,0.00204021,0.00824683,0.0144462,5.3,3.61e-07,0.1,400,25,20.780560947891317,1,-224725.06623470638,0,220.93658822585897,473856.62047785416,0,0,0,1,2e-05
0.0053,9.63e-10,1.21e-14,0.999981,0.0,2132.08,3430000.0,-0.013809499999999999,0.00108427,0.0100317,0.017103,5.3,9.630000000000001e-07,1.21e-11,400,25,3.6593856534750935,1,138.10059068986175,1,151.5437169310618,11206.54788926117,0,0,0,1,2e-05
0.0053,9.66e-10,1.21e-14,0.999981,0.0,2132.08,3430000.0,-0.0138095,0.00108427,0.0100317,0.017103,5.3,9.66e-07,1.21e-11,400,25,3.6593858011804303,1,138.10059982838084,1,151.54371572718676,11206.547688544437,0,0,0,1,2e-05
0.0053,1.19e-09,-0.0001,0.9999759999999999,0.0,1868.8100000000002,2620000.0,-0.0113165,0.0006672089999999999,0.006034,0.012842,5.3,1.19e-06,-0.1,400,25,1.5437852542122403,1,-437.20989283212,0,65.26967133333913,3004.484783645296,0,0,0,1,2e-05
0.0053,2.5e-05,-0.000174999,0.9999920000000001,0.0,1643.68,1180000.0,-0.00372304,0.00021066,0.00161545,0.00406388,5.3,0.025,-0.17499900000000002,400,25,1.5081826703846422,1,-1058.9718115561507,0,77.28780466655927,5104.645998200411,0,0,0,0,2e-05
0.00530008,0.000474844,2.52e-05,0.997747,0.0,1579.16,1080000.0,0.000623724,0.000121907,0.000284375,0.000696249,5.30008,0.474844,0.0252,400,25,2.7091915482261943,1,-3829.9211464421387,0,337.546604532458,64628.697408580076,0,0,0,0,2e-05
0.00530042,9.96e-05,-0.000195484,0.99999,0.0,1627.7300000000002,1140000.0,-0.00320579,0.00021066,0.00158075,0.00358054,5.30042,0.0996,-0.195484,400,25,1.2938752318735558,1,-598.2432297892129,0,56.71577366013009,2804.825950511979,0,0,0,0,2e-05
0.00530072,0.000495279,0.000191809,0.792428,0.0,1770.75,1980000.0,0.0516836,0.00987085,0.00726049,0.0531163,5.30072,0.4952790000000001,0.191809,400,25,2.2369453427271933,1,-140517.89155514247,0,311.6504299587409,329598.778357019,1,0,0,0,2e-05
0.00530073,0.000299273,-9.41e-05,0.999902,0.0,1673.9800000000002,1690000.0,-0.00301361,0.00042161599999999993,0.00152856,0.00340531,5.30073,0.299273,-0.0941,400,25,6.133737114150759,1,-272.4803829167722,0,34.83829001691686,1151.813991484949,0,0,0,0,2e-05
0.00530208,0.000201829,0.000316002,0.995409,0.0,2650.12,6170000.0,-0.00482214,0.029870500000000005,0.00018462200000000004,0.0302578,5.30208,0.201829,0.316002,400,25,5.58608228632864,1,-194580.46593955604,0,501.3059050360616,514814.73709112447,0,0,0,0,2e-05
0.00530211,0.000419773,0.000237516,0.911398,0.0,2008.61,2970000.0,0.0199368,0.0033545,0.0146523,0.0249683,5.30211,0.419773,0.237516,400,25,3.3674743795252375,1,-42906.34415707105,0,139.85162143999696,95591.9263238402,1,0,0,0,2e-05
0.00530668,0.00010449,0.000332937,0.9219630000000001,0.0,3024.75,7740000.0,-0.0249968,-0.00244291,-0.0215749,0.0331102,5.30668,0.10449,0.332937,400,25,2.4005908369940987,1,-167212.84395136495,0,417.24906283689654,421474.0781218641,1,0,0,0,2e-05
0.00530696,0.000165591,-0.000165591,0.999994,0.0,1577.08,1150000.0,-0.00134427,0.00010533,0.0007730290000000001,0.00155426,5.30696,0.16559100000000002,-0.16559100000000002,400,25,2.478232374185891,1,-664.2501916303481,0,97.69050976623247,6100.218232453876,0,0,0,0,2e-05
0.00531045,0.000362511,-6.25e-05,0.9999600000000001,0.0,1563.62,525353.0,-0.00099162,6.03e-05,0.000608461,0.00116498,5.31045,0.36251099999999997,-0.0625,400,25,4.833940077646063,1,-462.95301187233736,0,36.60870854351754,1596.0047943567815,0,0,0,0,2e-05
0.00531613,0.00055,0.00015,0.835196,0.0,1582.61,1350000.0,0.025843700000000004,0.00276321,0.00930011,0.027604799999999995,5.316129999999999,0.55,0.15,400,25,1.5826302479552175,1,-68034.92817142511,0,80.14353184771136,139281.3491913628,1,0,0,0,2e-05
0.00531899,0.00055,0.00015,0.598866,0.0,1709.3,1740000.0,0.0775311,0.00828964,0.0279003,0.0828144,5.31899,0.55,0.15,400,25,1.344383942827338,1,-198189.1037771467,0,411.53395299043325,481058.3047862594,1,0,0,0,2e-05
0.00539498,0.000370816,0.00025,0.6684170000000001,0.0,2388.06,5590000.0,0.0162637,-0.00699744,0.0446617,0.0480431,5.394979999999999,0.370816,0.25,400,25,6.900305237809831,1,-46570.3170398566,0,884.0097897715578,483877.2882856901,1,0,0,0,2e-05
0.00539567,0.000231566,-0.000131548,0.999883,0.0,1824.39,2580000.0,-0.0108006,5.59e-05,0.00378364,0.0114443,5.39567,0.231566,-0.131548,400,25,8.041142533769879,1,-799.5449033380623,0,72.70784225985993,4242.3049697184615,0,0,0,0,2e-05
0.00539705,0.00055,0.00015,0.575585,0.0,1756.53,2230000.0,0.03065,0.085496,0.0686087,0.113825,5.397049999999999,0.55,0.15,400,25,1.902232716532408,1,-588762.8510771783,0,491.53038291785424,1298326.7608200428,1,0,0,0,2e-05
0.00539785,0.00055,0.00015,0.815219,0.0,1608.88,1660000.0,0.0102167,0.0284987,0.0228696,0.0379417,5.39785,0.55,0.15,400,25,1.9018817722521333,1,-96729.61795363376,0,112.22695654860358,199756.6807953486,1,0,0,0,2e-05
0.00539843,2.13e-05,0.000287973,0.999999,0.0,4028.76,11200000.0,0.00979632,-0.0101277,0.0123751,0.0187531,5.39843,0.0213,0.28797300000000003,400,25,1.8038350240899728,1,-50359.524132472165,0,169.1890557011874,115031.51654947408,0,0,0,0,2e-05
0.00539919,0.000297854,0.000289836,0.806653,34600000.0,2600.28,6630000.0,0.00943319,0.00833198,0.0324869,0.0348397,5.39919,0.297854,0.28983600000000004,400,25,6.527091871188623,1,-375720.8060181389,0,313.8731444174976,800699.7874295415,1,1,1,0,2e-05
0.00539959,0.00049695,0.000192503,0.775252,0.0,1835.38,2460000.0,0.0197208,0.0700933,0.0161262,0.0745791,5.39959,0.49695,0.192503,400,25,1.9768654700806618,1,-247040.79258136213,0,491.35635071291046,614797.1168556786,1,0,0,0,2e-05
0.0053998,0.000300204,-0.000103171,0.999861,0.0,1712.96,1820000.0,-0.00557134,-0.00023939,0.0013603700000000003,0.005740020000000001,5.3998,0.30020399999999997,-0.103171,400,25,8.784760105893751,1,-429.71752156933326,0,49.996751031498206,2109.272599991475,0,0,0,0,2e-05
0.0054,5.13e-10,0.0002,0.99999,0.0,3528.79,10200000.0,0.00223747,-0.0049295860000000006,0.013162499999999999,0.0142323,5.4,5.13e-07,0.2,400,25,3.89917216021341,1,-34904.06881179519,0,388.97610635311435,145459.34328040504,0,0,0,1,2e-05
0.0054,5.16e-10,0.0002,0.99999,0.0,3528.79,10200000.0,0.00223747,-0.00492959,0.0131625,0.0142323,5.4,5.16e-07,0.2,400,25,3.8991723812399885,1,-34904.06996248316,0,388.97610424551897,145459.34476197674,0,0,0,1,2e-05
0.0054,1.05e-09,0.0001,0.9999790000000001,0.0,2736.35,7210000.0,-0.0102122,-0.000193376,0.0142893,0.0175645,5.4,1.0500000000000001e-06,0.1,400,25,20.89469683165721,1,-110959.63182545704,0,324.30024683310484,274504.58869892044,0,0,0,1,2e-05
0.0054,1.42e-09,-0.0001,0.999972,0.0,1940.76,3040000.0,-0.0181901,0.000260394,0.00583692,0.0191055,5.4,1.42e-06,-0.1,400,25,1.934460371135946,1,-1441.445144523775,0,120.66028496142373,10162.342472533539,0,0,0,1,2e-05
0.0054,1.42e-09,9.24e-15,0.999972,0.0,2262.33,4330000.0,-0.0186727,-0.000240038,0.011804299999999998,0.0220923,5.4,1.42e-06,9.24e-12,400,25,6.619035483465506,1,178.18969969171303,1,387.41226783062496,74687.7532334505,0,0,0,1,2e-05
0.0054,2.5e-05,-0.000174999,0.9999889999999999,0.0,1684.01,1330000.0,-0.00706895,0.00017279799999999997,0.001347,0.00719821,5.4,0.025,-0.17499900000000002,400,25,1.4729553139351348,1,-2112.6860632436683,0,76.90907002245015,7182.874652346407,0,0,0,0,2e-05
0.0054,0.0001,-0.000199998,0.999984,0.0,1663.1899999999998,1270000.0,-0.00613779,0.00017279799999999997,0.00135125,0.006287150000000001,5.4,0.1,-0.199998,400,25,1.9375276239196249,1,-854.2035534411533,0,60.745434736360636,3553.4110275370313,0,0,0,0,2e-05
0.0054,0.000374988,-7.5e-05,0.9999379999999999,0.0,1587.63,585104.0,-0.00215266,-0.000134827,0.0004780939999999999,0.00220923,5.4,0.374988,-0.075,400,25,4.3233070287751705,1,223.9542925672904,1,103.83933891311946,4943.395567822261,0,0,0,0,2e-05
0.0054,0.000424988,-2.5e-05,0.999899,0.0,1758.89,1830000.0,-0.0043508,-0.001458455,0.0026821699999999998,0.00531513,5.4,0.424988,-0.025,400,25,4.103936345638978,1,-17247.918044168822,0,490.11210601926695,154600.77432165822,0,0,0,0,2e-05
0.0054,0.000474998,2.5e-05,0.997744,0.0,1604.66,1270000.0,-0.000832429,-0.00026672,0.00102696,0.0013486,5.4,0.47499800000000003,0.025,400,25,3.541705966517856,1,-55714.62027106959,0,400.1174595671722,191476.231267383,0,0,0,0,2e-05
0.00540019,0.000517031,9.33e-05,0.88537,0.0,1758.0,2500000.0,0.00902797,0.0347799,0.00909007,0.0370645,5.40019,0.517031,0.09330000000000001,400,25,2.056860835237678,1,-108916.59859418566,0,35.266942776280956,218455.07581476407,1,0,0,0,2e-05
0.00540033,0.0002002,0.000303087,0.969056,34600000.0,3167.6200000000003,9070000.0,0.00281945,0.0126997,0.00202966,0.0131663,5.40033,0.2002,0.303087,400,25,4.349022882856619,1,-134171.16284110435,0,47.224298266550875,269457.39285559277,1,1,1,0,2e-05
0.00540144,0.000101243,0.000311955,0.996611,0.0,3775.74,10800000.0,0.006416250000000001,-0.00419484,-0.00193886,0.007907223333333333,5.40144,0.101243,0.311955,400,25,2.700373023230679,1,-43012.55550251821,0,267.38032391106395,121771.22981242916,0,0,0,0,2e-05
0.00540232,0.000413718,0.000230082,0.8811110000000001,0.0,2144.42,3940000.0,0.010761600000000001,0.0157769,0.005583710000000001,0.0198973,5.4023200000000005,0.413718,0.230082,400,25,3.512660976412188,1,-73259.2724860227,0,190.38562865805272,164641.88877180638,1,0,0,0,2e-05
0.0054026,0.000181082,-0.000175889,0.999987,0.0,1607.78,1190000.0,-0.00260332,8.64e-05,0.000677751,0.00269148,5.4026,0.181082,-0.17588900000000002,400,25,2.5214386656674903,1,-1115.4499846021145,0,116.95829554380174,9070.521417459866,0,0,0,0,2e-05
0.00548975,0.000353337,0.00025,0.633568,0.0,2514.66,6030000.0,0.01349,-0.0247465,0.0809568,0.0857227,5.48975,0.353337,0.25,400,25,7.194651762167578,1,-555452.3219401521,0,1576.0689675883045,2352901.339177736,1,0,0,0,2e-05
0.00549747,2.53e-05,0.00027904,0.9842369999999999,2250000000.0,4953.06,16800000.0,0.0240908,-0.0108453,0.0224758,0.0346864,5.49747,0.0253,0.27904,400,25,2.2286665474279785,1,-82399.99775634277,0,145.9927082675676,175456.93094633508,1,1,1,0,2e-05
0.00549796,0.000295988,0.000279654,0.770333,157000000.0,3026.92,9320000.0,0.00696536,0.0130159,0.0304544,0.0338438,5.49796,0.29598800000000003,0.279654,400,25,6.492548369589019,1,-445947.8081218629,0,366.2923744494758,958980.6680336433,1,1,1,0,2e-05
0.00549798,0.000182168,-0.000176132,0.999985,0.0,1621.34,1270000.0,-0.0035388,8.24e-05,0.000426491,0.00356536,5.49798,0.182168,-0.17613199999999998,400,25,2.4781520306004032,1,-1684.4893963188288,0,140.06186802048197,13177.642229331112,0,0,0,0,2e-05
0.0054994,0.000518118,9.22e-05,0.892811,0.0,1796.7699999999998,3120000.0,-0.0252107,0.0344261,0.006255939999999999,0.0431262,5.4994,0.5181180000000001,0.0922,400,25,2.080394915975538,1,-117398.3622088918,0,228.63576383949706,260933.88067101873,1,0,0,0,2e-05
0.0054997,0.000199606,0.000294939,0.9013110000000001,589000000.0,3781.34,13100000.0,0.012729200000000001,0.0159836,-0.00524672,0.0210959,5.4997,0.199606,0.29493899999999995,400,25,4.2287055015924215,1,-142662.11241723713,0,333.12989073778596,340811.9868859589,1,1,1,0,2e-05
0.0055,1.04e-09,0.0001,0.9999790000000001,0.0,2981.8799999999997,9610000.0,-0.00925333,-0.00191739,0.0166227,0.0191211,5.5,1.04e-06,0.1,400,25,18.983988650336904,1,-24713.989893942082,0,1302.1947308749454,897283.53834712,0,0,0,1,2e-05
0.0055,1.05e-09,0.0001,0.9999790000000001,0.0,2981.8799999999997,9610000.0,-0.00925333,-0.00191739,0.0166227,0.0191211,5.5,1.0500000000000001e-06,0.1,400,25,18.984001507646287,1,-24713.991885602765,0,1302.1943998877362,897283.1113206962,0,0,0,1,2e-05
0.0055,1.6e-09,1.6e-14,0.999968,0.0,2376.34,5250000.0,-0.0240841,-0.00129912,0.0110054,0.0265113,5.5,1.6000000000000001e-06,1.6e-11,400,25,6.912892682823722,1,3932.8896055733203,1,594.1596166124322,168647.0457953696,0,0,0,1,2e-05
0.0055,1.6e-09,1.61e-14,0.999968,0.0,2376.34,5250000.0,-0.0240841,-0.00129912,0.0110054,0.0265113,5.5,1.6000000000000001e-06,1.6099999999999998e-11,400,25,6.91289268282451,1,3932.8896055717923,1,594.1596166125254,168647.04579542798,0,0,0,1,2e-05
0.0055,1.61e-09,-0.0001,0.999968,0.0,1994.53,3480000.0,-0.0243723,3.05e-05,0.004131,0.0247199,5.5,1.61e-06,-0.1,400,25,1.9935762817938094,1,-353.14439532472625,0,175.40108692135985,16089.059437246668,0,0,0,1,2e-05
0.0055,3.98e-07,0.000199997,0.992109,1120000000.0,4159.9,14800000.0,0.0119487,-0.0061751,0.0202949,0.0243472,5.5,0.00039799999999999997,0.19999699999999998,400,25,2.59603200774048,1,-32366.797027712164,0,251.99934785863113,96485.42971601202,0,1,0,1,2e-05
0.0055,2.5e-05,-0.000174999,0.9999889999999999,0.0,1706.72,1470000.0,-0.00944482,0.000164723,0.000691354,0.00947152,5.5,0.025,-0.17499900000000002,400,25,1.5916002313167266,1,-2844.2407929749133,0,83.23075784969602,9152.161112067195,0,0,0,0,2e-05
0.0055,0.0001,-0.000199998,0.999982,0.0,1682.7,1400000.0,-0.00826121,0.000164723,0.000772168,0.00829885,5.5,0.1,-0.199998,400,25,1.5063013678495911,1,-1328.6031820505427,0,70.77524848603652,5161.774263231193,0,0,0,0,2e-05
0.0055,0.00037498,-7.5e-05,0.9998999999999999,0.0,1599.38,650666.0,-0.0029412700000000006,-0.00039291099999999997,-0.00021722599999999997,0.00297534,5.5,0.37498000000000004,-0.075,400,25,4.3525876934015235,1,1129.5905789139251,1,211.46257544400845,20099.029248878636,0,0,0,0,2e-05
0.0055,0.000474991,2.5e-05,0.997734,0.0,1618.47,1610000.0,-0.0036546100000000004,-0.00124423,0.000284268,0.0038710600000000004,5.5,0.474991,0.025,400,25,2.891689599161415,1,-57670.02354484929,0,161.52231956129106,128384.77694792849,0,0,0,0,2e-05
0.00550001,0.00042498,-2.5e-05,0.999802,0.0,1790.0199999999998,2110000.0,-0.00958433,-0.00470485,-6.83e-05,0.0106771,5.50001,0.42497999999999997,-0.025,400,25,4.262001013811045,1,-26639.70073896725,0,735.928939092154,324075.10317458614,0,0,0,0,2e-05
0.00550005,0.000497236,0.000190582,0.790153,0.0,1891.72,3010000.0,-0.04311220000000001,0.0713406,0.0119434,0.08420679999999998,5.50005,0.49723599999999996,0.190582,400,25,2.0168760876433507,1,-267988.3761168765,0,656.3953165906161,751404.1580548006,1,0,0,0,2e-05
0.00550011,0.000100078,0.000301465,0.974072,1590000000.0,4616.34,16000000.0,0.0229231,-0.00538754,0.00338956,0.0237904,5.50011,0.100078,0.301465,400,25,2.1421193371016636,1,-54062.91162846806,0,202.3616581801723,128600.94360765057,1,1,1,0,2e-05
0.0055002,0.000300301,-0.000103849,0.999815,0.0,1735.18,1980000.0,-0.00770344,-0.00107426,0.00051355,0.00779492,5.5002,0.300301,-0.103849,400,25,9.198562413986036,1,-253.14551974984164,0,39.70970000266232,1294.7211766504033,0,0,0,0,2e-05
0.00550174,0.000407987,0.000220894,0.912784,0.0,2196.89,4340000.0,-0.00247373,0.00937329,0.0005440568888888889,0.00970947,5.50174,0.407987,0.22089399999999998,400,25,3.5717756298890833,1,-137706.25609060033,0,291.9385292225212,318026.5646035051,1,0,0,0,2e-05
0.00550376,0.00023325,-0.000133228,0.999877,0.0,1857.87,2850000.0,-0.0147886,-0.000954529,0.00308601,0.0151373,5.50376,0.23325,-0.13322799999999999,400,25,4.316575630828446,1,-277.5176054350632,0,26.79881725270146,914.1235139419713,0,0,0,0,2e-05
0.00550537,0.00055,0.00015,0.615127,0.0,1802.41,2820000.0,-0.0712712,0.0959463,0.0686075,0.137812,5.50537,0.55,0.15,400,25,1.6658757402125806,1,-586163.2861107319,0,722.469004263803,1433307.3032824292,1,0,0,0,2e-05
0.00550601,0.00055,0.00015,0.8027859999999999,0.0,1630.05,3500000.0,-0.0270025,0.0319821,0.0261146,0.0493352,5.506010000000001,0.55,0.15,400,25,1.667566404235202,1,-111494.98891690181,0,151.50263496623162,234466.50203465924,1,0,0,0,2e-05
0.00552164,0.000342593,0.00025,0.9015650000000001,67100000.0,2677.63,7270000.0,0.0038293100000000003,0.000499396,0.0200245,0.0203935,5.5216400000000005,0.342593,0.25,400,25,13.72442511115253,1,-215612.6560069553,0,1288.0326184825776,1260739.3251514533,1,1,1,0,2e-05
0.00559015,0.00055,0.00015,0.6669930000000001,0.0,1815.76,3230000.0,-0.129192,0.0990513,0.0352265,0.166561,5.59015,0.55,0.15,400,25,2.049187069879033,1,-641970.0947184721,0,1118.802509230331,1909799.7167669868,1,0,0,0,2e-05
0.00559091,0.00055,0.00015,0.836492,0.0,1593.98,3100000.0,-0.0363078,0.0198103,0.00972568,0.0424887,5.59091,0.55,0.15,400,25,2.050500669912674,1,-79678.80394904684,0,117.93511770422437,166311.9538920483,1,0,0,0,2e-05
0.00559639,0.000292263,0.000264688,0.697616,332000000.0,3610.9,13000000.0,0.0243809,0.0483882,-0.0032532,0.054281,5.5963899999999995,0.292263,0.26468800000000003,400,25,7.051472596262476,1,133728.24527172162,1,2525.1156854066894,2920648.1218000045,1,1,1,0,2e-05
0.00559873,0.000495922,0.000186488,0.848263,0.0,1930.0500000000002,3630000.0,-0.0680304,0.0225416,-0.0044382,0.071805,5.59873,0.495922,0.18648800000000001,400,25,1.9511833687317781,1,-269057.4058346659,0,501.9770447161869,664105.2883803301,1,0,0,0,2e-05
0.0055994,2.8e-05,0.000272283,0.943291,4500000000.0,5475.490000000001,16600000.0,0.059000699999999996,-0.0064859,-0.0211046,0.0629965,5.5994,0.028,0.272283,400,25,1.893233128641652,1,-127109.53446144376,0,515.5292421637783,387104.2686858673,1,1,1,0,2e-05
0.00559941,0.000176206,-0.000175034,0.9999889999999999,0.0,1611.45,1040000.0,-0.00370797,0.000112736,-6.22e-05,0.0037102,5.59941,0.176206,-0.175034,400,25,2.5595141374146335,1,-2626.67840031123,0,151.8792862929933,16787.01560305697,0,0,0,0,2e-05
0.00559951,0.000198392,0.000289159,0.817564,1110000000.0,4133.33,14200000.0,0.0408031,0.031855,-0.015376,0.0540004,5.59951,0.198392,0.289159,400,25,3.829886431407642,1,-344726.056597188,0,1062.2938086852866,1253686.1811799223,1,1,1,0,2e-05
0.00559997,0.0001,0.000297016,0.940401,3190000000.0,5065.63,16000000.0,0.058113,0.00441793,-0.024301599999999996,0.0631443,5.59997,0.1,0.297016,400,25,2.235264385745337,1,-234154.4650511933,0,390.5451257730443,544571.6777349281,1,1,1,0,2e-05
0.00559998,1.46e-06,0.000199957,0.971642,2250000000.0,4532.18,15600000.0,0.0338159,-0.0040473,-0.007278860000000001,0.0348264,5.59998,0.00146,0.19995700000000002,400,25,2.4474055099123877,1,-21187.571737781567,0,439.2850928512346,138860.83987622205,1,1,1,1,2e-05
0.00559999,0.000474959,2.5e-05,0.9974950000000001,0.0,1611.83,1270000.0,-0.00555284,-0.00223738,-0.00186765,0.0062712,5.59999,0.474959,0.025,400,25,2.517828266036308,1,-24742.223139209018,0,248.73000149672168,80417.75310069762,0,0,0,0,2e-05
0.0056,1.1e-09,0.0001,0.999978,0.0,3156.0,10900000.0,-0.00678291,-0.00180823,0.006782899999999999,0.00976142,5.6,1.0999999999999998e-06,0.1,400,25,6.668077504293147,1,-375.07678392267553,0,524.8873444439134,138503.51574653707,0,0,0,1,2e-05
0.0056,2.16e-09,-0.0001,0.9999569999999999,0.0,2027.97,3920000.0,-0.0283245,0.0004394,-0.000535019,0.028333,5.6,2.16e-06,-0.1,400,25,1.9287430423883944,1,-79.82848383397686,0,212.3958666561604,22715.65905397869,0,0,0,1,2e-05
0.0056,2.53e-09,3.14e-14,0.999949,0.0,2465.72,5970000.0,-0.0295311,-0.0007899540000000002,0.00360895,0.0297613,5.6,2.5300000000000003e-06,3.1399999999999996e-11,400,25,6.756543721277589,1,2458.106694623799,1,857.3554844317006,362612.9999533104,0,0,0,1,2e-05
0.0056,2.5e-05,-0.000174999,0.999988,0.0,1710.41,1630000.0,-0.00989186,0.000225471,-0.000634504,0.00991476,5.6,0.025,-0.17499900000000002,400,25,1.484052289310223,1,-4124.105349054762,0,89.36346239231268,12241.124903480666,0,0,0,0,2e-05
0.0056,0.0001,-0.000199998,0.999983,0.0,1682.16,1540000.0,-0.0086539,0.000225471,-0.000379477,0.00866515,5.6,0.1,-0.199998,400,25,1.8170068793244465,1,-2098.9380478413113,0,79.49845601577456,7357.878350128644,0,0,0,0,2e-05
0.0056,0.00037497,-7.5e-05,0.9998520000000001,0.0,1590.53,706508.0,-0.00228228,-0.000338056,-0.00117273,0.00258812,5.6,0.37497,-0.075,400,25,3.887422857026181,1,-3047.3677185357265,0,223.9749647075557,31177.127844946863,0,0,0,0,2e-05
0.00560001,0.000300007,-0.000100586,0.999778,0.0,1731.22,1820000.0,-0.0081308,-0.00102327,-0.000721788,0.00822666,5.60001,0.30000699999999997,-0.10058600000000001,400,25,8.975116903597243,1,-1139.2671875270307,0,80.22888125353616,5496.871068651065,0,0,0,0,2e-05
0.00560002,0.00042497,-2.5e-05,0.999548,0.0,1794.87,2310000.0,-0.0128821,-0.00729264,-0.0044481266666666665,0.0154569,5.60002,0.42497,-0.025,400,25,3.589101636711195,1,-3045.4395563238722,0,497.50845915926476,129848.21258016066,0,0,0,0,2e-05
