Points_0,Points_1,Points_2,Fraction Of Fluid,Heat Flux Spatial Distribution,Temperature,Temperature Gradient At Tgrdout,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
0.0054,1.41989e-08,0.0001,0.999716,0.0,1999.35,2570920.0,-0.0404326,-0.00100458,0.00791235,0.0412117
0.0053,1.50547e-08,0.0001,0.999699,0.0,1916.98,2093120.0,-0.034129,-0.000985904,0.0108938,0.035839
0.00540322,1.34063e-05,4.14142e-06,0.999794,0.0,1787.91,2169770.0,-0.0189518,-0.00012691,0.0028591,0.0191666
0.00530183,2.46151e-05,2.09569e-05,0.99969,0.0,1739.55,1975870.0,-0.0146649,-0.000331173,0.00290794,0.0149541
0.00540322,1.34063e-05,4.14142e-06,0.999794,0.0,1787.91,2169770.0,-0.0189518,-0.00012691,0.0028591,0.0191666
0.0053,1.50547e-08,0.0001,0.999699,0.0,1916.98,2093120.0,-0.034129,-0.000985904,0.0108938,0.035839
0.0055,1.21802e-08,0.0001,0.999756,0.0,2059.71,3130740.0,-0.0430339,-0.0006318,0.00131253,0.0430586
0.0054,1.41989e-08,0.0001,0.999716,0.0,1999.35,2570920.0,-0.0404326,-0.00100458,0.00791235,0.0412117
0.00550001,2.58818e-06,1.33806e-07,0.999821,0.0,1806.82,2428140.0,-0.0209508,0.000143408,0.000145498,0.0209518
0.00540322,1.34063e-05,4.14142e-06,0.999794,0.0,1787.91,2169770.0,-0.0189518,-0.00012691,0.0028591,0.0191666
0.00550001,2.58818e-06,1.33806e-07,0.999821,0.0,1806.82,2428140.0,-0.0209508,0.000143408,0.000145498,0.0209518
0.0054,1.41989e-08,0.0001,0.999716,0.0,1999.35,2570920.0,-0.0404326,-0.00100458,0.00791235,0.0412117
0.0056,9.11819e-09,0.0001,0.999818,0.0,2085.48,3616390.0,-0.0413407,0.000386033,-0.00761165,0.0420373
0.0055,1.21832e-08,0.0001,0.999756,0.0,2059.71,3130740.0,-0.0430339,-0.0006318,0.00131253,0.0430586
0.00559526,1.51692e-05,5.69672e-06,0.999885,0.0,1800.86,2698650.0,-0.0198844,0.000704927,-0.00308233,0.0201342
0.00550001,2.58818e-06,1.33806e-07,0.999821,0.0,1806.82,2428140.0,-0.0209508,0.000143408,0.000145498,0.0209518
0.00559526,1.51692e-05,5.69672e-06,0.999885,0.0,1800.86,2698650.0,-0.0198844,0.000704927,-0.00308233,0.0201342
0.0055,1.21832e-08,0.0001,0.999756,0.0,2059.71,3130740.0,-0.0430339,-0.0006318,0.00131253,0.0430586
0.0057,5.74059e-09,0.0001,0.999885,0.0,2053.76,3864610.0,-0.0331659,0.00152077,-0.0162746,0.036975
0.0056,9.11521e-09,0.0001,0.999818,0.0,2085.48,3616390.0,-0.0413407,0.000386033,-0.00761165,0.0420373
0.0057,2.50047e-05,2.50047e-05,0.999953,0.0,1758.21,2203980.0,-0.0157513,0.00155328,-0.00433104,0.0164095
